respondent_id,score,feedback,nps_reason_primary,nps_reason_secondary,primary_category,plan_type,city,tenure_days,source,sprint_id,sprint_start
76bc887b2866,4,Badhiya Chalta hai,General Good Service,,Good Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
b6595da3124d,8,Chalte Chalte band ho jaata hai,Frequent Disconnections,,Bad Internet Experience,Verma,,135,WA,Sprint 4,2026-08-16
070307bcd905,10,Chalte Chalte band ho jaata hai,Frequent Disconnections,,Bad Internet Experience,Verma,,135,WA,Sprint 4,2026-08-16
32c0ea770a98,8,Chalte Chalte band ho jaata hai,Frequent Disconnections,,Bad Internet Experience,Verma,,45,WA,Sprint 4,2026-08-16
8c12344d4fa6,10,Chalte Chalte band ho jaata hai,Frequent Disconnections,,Bad Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
77cb5e435c2e,10,,,,,Verma,,45,CT,Sprint 4,2026-08-16
72fe5f162101,7,Speed kam aati hai,Slow Speed,,Bad Internet Experience,Verma,,135,WA,Sprint 4,2026-08-16
7eb69b39a5a0,10,Badhiya Chalta hai,General Good Service,,Good Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
949104108fb5,0,Badhiya Chalta hai,General Good Service,,Good Internet Experience,Verma,,45,WA,Sprint 4,2026-08-16
edf27aa469d1,0,Badhiya Chalta hai,General Good Service,,Good Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
97b58998d410,8,Badhiya Chalta hai,General Good Service,,Good Internet Experience,Verma,,45,WA,Sprint 4,2026-08-16
68bf95dd52b7,10,Chalte Chalte band ho jaata hai,Frequent Disconnections,,Bad Internet Experience,Verma,,135,WA,Sprint 4,2026-08-16
6ea70214dbb2,10,Chalte Chalte band ho jaata hai,Frequent Disconnections,,Bad Internet Experience,Verma,,45,WA,Sprint 4,2026-08-16
755cca5113ea,10,Badhiya Chalta hai,General Good Service,,Good Internet Experience,Verma,,135,WA,Sprint 4,2026-08-16
c8cf3dd46933,10,Speed kam aati hai,Slow Speed,,Bad Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
cff23b41839a,10,Badhiya Chalta hai,General Good Service,,Good Internet Experience,Verma,,135,WA,Sprint 4,2026-08-16
c2d1cde82b9e,10,Chalte Chalte band ho jaata hai,Frequent Disconnections,,Bad Internet Experience,Verma,,45,WA,Sprint 4,2026-08-16
5d2ca4f368a1,7,Chalte Chalte band ho jaata hai,Frequent Disconnections,,Bad Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
44fd4ad5e7b5,10,Range kam aati hai,Range Issue,,Bad Internet Experience,Verma,,45,WA,Sprint 4,2026-08-16
5396b5582e86,10,Speed kam aati hai,Slow Speed,,Bad Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
02d3a7511ba9,10,,,,,Verma,,45,CT,Sprint 4,2026-08-16
d021b615ceb6,10,Chalte Chalte band ho jaata hai,Frequent Disconnections,,Bad Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
89a161e48493,7,Speed kam aati hai,Slow Speed,,Bad Internet Experience,Verma,,45,WA,Sprint 4,2026-08-16
4c853017d6a7,10,Chalte Chalte band ho jaata hai,Frequent Disconnections,,Bad Internet Experience,Verma,,135,WA,Sprint 4,2026-08-16
94064e32d26b,0,Chalte Chalte band ho jaata hai,Frequent Disconnections,,Bad Internet Experience,Verma,,135,WA,Sprint 4,2026-08-16
9c3b23027512,10,Chalte Chalte band ho jaata hai,Frequent Disconnections,,Bad Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
d850a37fe310,0,Bilkul nhi bolo kha buht bura hai ye or usse bhi zayda iskk worker,General Bad Service,,Bad Internet Experience,Verma,,45,CT,Sprint 4,2026-08-16
4f17d238db29,0,Chalte Chalte band ho jaata hai,Frequent Disconnections,,Bad Internet Experience,Verma,,135,WA,Sprint 4,2026-08-16
de83ca4799c7,10,Achi network,General Good Service,,Good Internet Experience,Verma,,270,CT,Sprint 4,2026-08-16
78ef97dc0222,10,,,,,Verma,,135,CT,Sprint 4,2026-08-16
9f7d5b9ffaa6,5,Badhiya Chalta hai,General Good Service,,Good Internet Experience,Verma,,135,WA,Sprint 4,2026-08-16
da22e7b3bccb,0,Chalte Chalte band ho jaata hai,Frequent Disconnections,,Bad Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
53b8e7a3262e,10,,,,,Verma,,270,CT,Sprint 4,2026-08-16
43a19a6a3352,9,,,,,Verma,,135,CT,Sprint 4,2026-08-16
6a22d7effeee,3,Chalte Chalte band ho jaata hai,Frequent Disconnections,,Bad Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
652f4381df04,0,Badhiya Chalta hai,General Good Service,,Good Internet Experience,Verma,,45,WA,Sprint 4,2026-08-16
0fe933f7b4a0,10,Badhiya Chalta hai,General Good Service,,Good Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
58a325846b61,10,Chalte Chalte band ho jaata hai,Frequent Disconnections,,Bad Internet Experience,Verma,,45,WA,Sprint 4,2026-08-16
cb7aa2292efd,10,,,,,Verma,,45,CT,Sprint 4,2026-08-16
6ec6760458a1,0,,,,,Verma,,270,CT,Sprint 4,2026-08-16
ab50366566ee,3,,,,,Verma,,45,CT,Sprint 4,2026-08-16
71800bef8d17,10,Badhiya Chalta hai,General Good Service,,Good Internet Experience,Verma,,135,WA,Sprint 4,2026-08-16
8b6066bfb5ef,0,Speed kam aati hai,Slow Speed,,Bad Internet Experience,Verma,,135,WA,Sprint 4,2026-08-16
9ba5a90b4a37,0,,,,,Verma,,270,CT,Sprint 4,2026-08-16
9fbd56302612,10,Range kam aati hai,Range Issue,,Bad Internet Experience,Verma,,45,WA,Sprint 4,2026-08-16
af0387001d96,0,Chalte Chalte band ho jaata hai,Frequent Disconnections,,Bad Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
ea5961241ec2,8,Chalte Chalte band ho jaata hai,Frequent Disconnections,,Bad Internet Experience,Verma,,135,WA,Sprint 4,2026-08-16
fc24b46368b9,0,Chalte Chalte band ho jaata hai,Frequent Disconnections,,Bad Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
3b4468fd6164,8,,,,,Verma,,270,CT,Sprint 4,2026-08-16
ddc4b9e8a4a3,10,,,,,Verma,,270,CT,Sprint 4,2026-08-16
00ba0f0f7810,5,Badhiya Chalta hai,General Good Service,,Good Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
b401e5ef4b81,0,Unstable network and data speed,Slow Speed,,Bad Internet Experience,Verma,,270,CT,Sprint 4,2026-08-16
af3453fdc781,5,,,,,Verma,,45,CT,Sprint 4,2026-08-16
62fd4f07e347,10,Chalte Chalte band ho jaata hai,Frequent Disconnections,,Bad Internet Experience,Verma,,135,WA,Sprint 4,2026-08-16
cc9c0e6d073b,0,Chalte Chalte band ho jaata hai,Frequent Disconnections,,Bad Internet Experience,Verma,,45,WA,Sprint 4,2026-08-16
1e18b5e2ac95,0,,,,,Verma,,135,CT,Sprint 4,2026-08-16
32cb89f66b3a,10,Chalte Chalte band ho jaata hai,Frequent Disconnections,,Bad Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
09f7a283013a,10,,,,,Verma,,45,CT,Sprint 4,2026-08-16
b3bed6d892cd,0,Speed kam aati hai,Slow Speed,,Bad Internet Experience,Verma,,135,WA,Sprint 4,2026-08-16
7f0bec62cc19,10,Speed kam aati hai,Slow Speed,,Bad Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
454832c17714,9,Chalte Chalte band ho jaata hai,Frequent Disconnections,,Bad Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
879e70bf9bec,1,Speed kam aati hai,Slow Speed,,Bad Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
69544baeb5bb,7,Chalte Chalte band ho jaata hai,Frequent Disconnections,,Bad Internet Experience,Verma,,135,WA,Sprint 4,2026-08-16
bdbf0503818d,10,,,,,Verma,,135,CT,Sprint 4,2026-08-16
2c14a99b3e2d,10,Chalte Chalte band ho jaata hai,Frequent Disconnections,,Bad Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
0c73400dc020,5,,,,,Verma,,270,CT,Sprint 4,2026-08-16
485eda36b622,10,Badhiya Chalta hai,General Good Service,,Good Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
7883755e434c,4,Chalte Chalte band ho jaata hai,Frequent Disconnections,,Bad Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
988ae6a5c3ed,10,Chalte Chalte band ho jaata hai,Frequent Disconnections,,Bad Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
411ecf28ae36,10,,,,,Verma,,270,CT,Sprint 4,2026-08-16
c6d4b7300911,0,Chalte Chalte band ho jaata hai,Frequent Disconnections,,Bad Internet Experience,Verma,,135,WA,Sprint 4,2026-08-16
c391bedba4f9,3,Badhiya Chalta hai,General Good Service,,Good Internet Experience,Verma,,135,WA,Sprint 4,2026-08-16
f99046ec769c,10,Range kam aati hai,Range Issue,,Bad Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
3cf3c7b2a038,0,Bad sarvice,General Bad Service,,Bad Internet Experience,Verma,,270,CT,Sprint 4,2026-08-16
f2b1b111e550,9,Please do improve for consistent network,,,,Verma,,270,CT,Sprint 4,2026-08-16
1ecb0350c6f5,0,Badhiya Chalta hai,General Good Service,,Good Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
ce8c6f0d4676,0,Badhiya Chalta hai,General Good Service,,Good Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
6143b36f7c20,10,Chalte Chalte band ho jaata hai,Frequent Disconnections,,Bad Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
207d2d79c5f6,10,,,,,Verma,,270,CT,Sprint 4,2026-08-16
083472a0b965,10,Chalte Chalte band ho jaata hai,Frequent Disconnections,,Bad Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
eaa18d3d8169,0,,,,,Verma,,135,CT,Sprint 4,2026-08-16
326a0144ada6,10,Badhiya Chalta hai,General Good Service,,Good Internet Experience,Verma,,135,WA,Sprint 4,2026-08-16
d5ed4ac4e538,8,,,,,Verma,,135,CT,Sprint 4,2026-08-16
310fde21205c,0,,,,,Verma,,270,CT,Sprint 4,2026-08-16
52949b3c4575,0,,,,,Verma,,135,CT,Sprint 4,2026-08-16
eea4346118c9,10,Speed kam aati hai,Slow Speed,,Bad Internet Experience,Verma,,135,WA,Sprint 4,2026-08-16
d596677c8ca3,0,Range kam aati hai,Range Issue,,Bad Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
8043fde3ab82,5,,,,,Verma,,45,CT,Sprint 4,2026-08-16
d2a2436dbeb4,10,Badhiya Chalta hai,General Good Service,,Good Internet Experience,Verma,,45,WA,Sprint 4,2026-08-16
438d5219a30b,10,Chalte Chalte band ho jaata hai,Frequent Disconnections,,Bad Internet Experience,Verma,,135,WA,Sprint 4,2026-08-16
4159ebbbd697,10,Very good service,General Good Service,,Good Internet Experience,Verma,,270,CT,Sprint 4,2026-08-16
6e5c8604ac1d,0,Chalte Chalte band ho jaata hai,Frequent Disconnections,,Bad Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
3bdad3f4a115,10,Chalte Chalte band ho jaata hai,Frequent Disconnections,,Bad Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
5fd751bdace6,3,,,,,Verma,,270,CT,Sprint 4,2026-08-16
f86b3c5f6b0d,0,Chalte Chalte band ho jaata hai,Frequent Disconnections,,Bad Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
645eb63ce75e,8,,,,,Verma,,135,CT,Sprint 4,2026-08-16
73ce17bac212,10,Badhiya Chalta hai,General Good Service,,Good Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
6b33e49a2e7e,0,,,,,Verma,,45,CT,Sprint 4,2026-08-16
6e50e326791a,0,,,,,Verma,,270,CT,Sprint 4,2026-08-16
2695a7a832ec,0,Chalte Chalte band ho jaata hai,Frequent Disconnections,,Bad Internet Experience,Verma,,45,WA,Sprint 4,2026-08-16
3c61336f1806,10,Speed kam aati hai,Slow Speed,,Bad Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
ac263f42dca8,10,Badhiya Chalta hai,General Good Service,,Good Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
9de605e16fdb,0,Badhiya Chalta hai,General Good Service,,Good Internet Experience,Verma,,135,WA,Sprint 4,2026-08-16
d95f9498c315,10,Chalte Chalte band ho jaata hai,Frequent Disconnections,,Bad Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
77e62febd86b,0,,,,,Verma,,45,CT,Sprint 4,2026-08-16
ef25d7e7d37d,7,,,,,Verma,,45,CT,Sprint 4,2026-08-16
28b5d57d4ab6,10,,,,,Verma,,45,CT,Sprint 4,2026-08-16
52e46a73be9a,10,,,,,Verma,,270,CT,Sprint 4,2026-08-16
c43f1e118b4f,10,Badhiya Chalta hai,General Good Service,,Good Internet Experience,Verma,,45,WA,Sprint 4,2026-08-16
4d0b7f47ea90,10,Speed kam aati hai,Slow Speed,,Bad Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
b3da075d1892,10,Speed kam aati hai,Slow Speed,,Bad Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
e30767a11690,0,Badhiya Chalta hai,General Good Service,,Good Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
8ea36fb07e3c,10,,,,,Verma,,45,CT,Sprint 4,2026-08-16
8f4e2d181e1b,0,Chalte Chalte band ho jaata hai,Frequent Disconnections,,Bad Internet Experience,Verma,,135,WA,Sprint 4,2026-08-16
3b7ac413ec63,8,,,,,Verma,,270,CT,Sprint 4,2026-08-16
a5410aeb295f,5,,,,,Verma,,135,CT,Sprint 4,2026-08-16
55a3106c13fe,10,Technician wery fast well done 👏 ✔️,Good Partner/ Techinician Support,,Good Cx Support,Verma,,270,CT,Sprint 4,2026-08-16
9d5956400552,1,The net still goes down sometimes,Frequent Disconnections,,Bad Internet Experience,Verma,,45,CT,Sprint 4,2026-08-16
320073e640e1,10,Badhiya Chalta hai,General Good Service,,Good Internet Experience,Verma,,45,WA,Sprint 4,2026-08-16
d978e524366c,8,Offer chalye kuch acha,,,,Verma,,45,CT,Sprint 4,2026-08-16
9b68fd8c5328,10,Chalte Chalte band ho jaata hai,Frequent Disconnections,,Bad Internet Experience,Verma,,135,WA,Sprint 4,2026-08-16
0b110dc870a2,0,Badhiya Chalta hai,General Good Service,,Good Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
7a0d58c29168,8,Chalte Chalte band ho jaata hai,Frequent Disconnections,,Bad Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
38ce4c70d8e8,0,Chalte Chalte band ho jaata hai,Frequent Disconnections,,Bad Internet Experience,Verma,,45,WA,Sprint 4,2026-08-16
728fc3cf8e44,0,सर्विस बहुत स्लो है,Slow Speed,,Bad Internet Experience,Verma,,45,CT,Sprint 4,2026-08-16
4901b19a4720,8,Speed kam aati hai,Slow Speed,,Bad Internet Experience,Verma,,45,WA,Sprint 4,2026-08-16
5f56c49c79e4,0,,,,,Verma,,135,CT,Sprint 4,2026-08-16
342570fe3c37,10,Badhiya Chalta hai,General Good Service,,Good Internet Experience,Verma,,135,WA,Sprint 4,2026-08-16
13f20cc373a4,10,Chalte Chalte band ho jaata hai,Frequent Disconnections,,Bad Internet Experience,Verma,,45,WA,Sprint 4,2026-08-16
bb7aa4e287f6,10,Chalte Chalte band ho jaata hai,Frequent Disconnections,,Bad Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
9d1e4168eae5,0,In a day after always wifi not available,Frequent Disconnections,,Bad Internet Experience,Verma,,270,CT,Sprint 4,2026-08-16
5417f0ec4154,10,Badhiya Chalta hai,General Good Service,,Good Internet Experience,Verma,,135,WA,Sprint 4,2026-08-16
659d7fa2f871,0,,,,,Verma,,135,CT,Sprint 4,2026-08-16
c5023dc42d71,0,,,,,Verma,,270,CT,Sprint 4,2026-08-16
11611979a01d,10,Range kam aati hai,Range Issue,,Bad Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
cdf7f7274329,10,Badhiya Chalta hai,General Good Service,,Good Internet Experience,Verma,,45,WA,Sprint 4,2026-08-16
333e5e6e3f34,10,Haa very good,General Good Service,,Good Internet Experience,Verma,,45,CT,Sprint 4,2026-08-16
0cd5f265ca25,0,Range kam aati hai,Range Issue,,Bad Internet Experience,Verma,,135,WA,Sprint 4,2026-08-16
1eb0112fa726,10,,,,,Verma,,135,CT,Sprint 4,2026-08-16
63f0e26ff441,7,Chalte Chalte band ho jaata hai,Frequent Disconnections,,Bad Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
28f005090e63,6,Daily 1/2 hours network not available.,Frequent Disconnections,,Bad Internet Experience,Verma,,45,CT,Sprint 4,2026-08-16
91f4c5c89023,7,Range kam aati hai,Range Issue,,Bad Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
084c078e8d1c,4,Chalte Chalte band ho jaata hai,Frequent Disconnections,,Bad Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
d992959e87e7,6,Chalte Chalte band ho jaata hai,Frequent Disconnections,,Bad Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
405b36d730d0,10,Chalte Chalte band ho jaata hai,Frequent Disconnections,,Bad Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
06c2076aa38d,4,Range kam aati hai,Range Issue,,Bad Internet Experience,Verma,,45,WA,Sprint 4,2026-08-16
45fa64817d88,10,Badhiya Chalta hai,General Good Service,,Good Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
3c6cfbbfd001,1,Ghatiya,General Bad Service,,Bad Internet Experience,Verma,,270,CT,Sprint 4,2026-08-16
d15971407e74,10,Chalte Chalte band ho jaata hai,Frequent Disconnections,,Bad Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
d401b26c1000,10,,,,,Verma,,270,CT,Sprint 4,2026-08-16
b598892890d7,10,Accha h,General Good Service,,Good Internet Experience,Verma,,45,CT,Sprint 4,2026-08-16
2870e787f8a3,5,Han badhiya chal raha hai,General Good Service,,Good Internet Experience,Verma,,45,CT,Sprint 4,2026-08-16
914ad37149f9,10,Badhiya Chalta hai,General Good Service,,Good Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
361cb994776a,10,Chalte Chalte band ho jaata hai,Frequent Disconnections,,Bad Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
ed2e18e1135f,1,Chalte Chalte band ho jaata hai,Frequent Disconnections,,Bad Internet Experience,Verma,,45,WA,Sprint 4,2026-08-16
9c3358984bce,10,Range kam aati hai,Range Issue,,Bad Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
587574051eb3,0,Chalte Chalte band ho jaata hai,Frequent Disconnections,,Bad Internet Experience,Verma,,135,WA,Sprint 4,2026-08-16
1d75dd479517,0,Network gayab ho rhta h mostly or kabhi bhi Clna bnd ho jata h,Frequent Disconnections,,Bad Internet Experience,Verma,,135,CT,Sprint 4,2026-08-16
0c0f33ca88f1,10,Bahut badhiya netchal raha hai maine Kai jagah lagva bhi diye Hain,General Good Service,,Good Internet Experience,Verma,,45,CT,Sprint 4,2026-08-16
ea8ccf0d2adb,10,,,,,Verma,,45,CT,Sprint 4,2026-08-16
15dd5d8c3f7d,1,,,,,Verma,,45,CT,Sprint 4,2026-08-16
97ed437b2927,0,,,,,Verma,,45,CT,Sprint 4,2026-08-16
2cb1b4fed494,0,Speed kam aati hai,Slow Speed,,Bad Internet Experience,Verma,,45,WA,Sprint 4,2026-08-16
efe9cc6e35fc,1,Speed kam aati hai,Slow Speed,,Bad Internet Experience,Verma,,135,WA,Sprint 4,2026-08-16
845ea37a068c,1,Speed kam aati hai,Slow Speed,,Bad Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
4aa83002306d,5,,,,,Verma,,135,CT,Sprint 4,2026-08-16
4a2a6b05a6a3,1,Speed kam aati hai,Slow Speed,,Bad Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
06afdc7f65dd,2,Badhiya Chalta hai,General Good Service,,Good Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
cff23b41839a,10,Chalte Chalte band ho jaata hai,Frequent Disconnections,,Bad Internet Experience,Verma,,135,WA,Sprint 4,2026-08-16
fe11365ac13a,10,Time confirmation,General Good Service,,Good Internet Experience,Verma,,135,CT,Sprint 4,2026-08-16
e97bf745f59e,10,Chalte Chalte band ho jaata hai,Frequent Disconnections,,Bad Internet Experience,Verma,,45,WA,Sprint 4,2026-08-16
dd8fceca8931,8,Badhiya Chalta hai,General Good Service,,Good Internet Experience,Verma,,135,WA,Sprint 4,2026-08-16
b97a4026439b,0,Chalte Chalte band ho jaata hai,Frequent Disconnections,,Bad Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
18d87432f8ad,1,,,,,Verma,,45,CT,Sprint 4,2026-08-16
e84948263423,10,Badhiya Chalta hai,General Good Service,,Good Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
872cf919ed5b,10,Speed kam aati hai,Slow Speed,,Bad Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
43e383581d2f,0,Speed kam aati hai,Slow Speed,,Bad Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
f80d55fc44c1,0,Chalte Chalte band ho jaata hai,Frequent Disconnections,,Bad Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
751a3ca26a20,10,,,,,Verma,,270,CT,Sprint 4,2026-08-16
700fb9117a7e,10,,,,,Verma,,45,CT,Sprint 4,2026-08-16
4b325181312d,10,Chalte Chalte band ho jaata hai,Frequent Disconnections,,Bad Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
606f235424da,10,Badhiya Chalta hai,General Good Service,,Good Internet Experience,Verma,,45,WA,Sprint 4,2026-08-16
cbe6485ae358,10,Range kam aati hai,Range Issue,,Bad Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
775634d0f1bb,0,Badhiya Chalta hai,General Good Service,,Good Internet Experience,Verma,,45,WA,Sprint 4,2026-08-16
66f6999850fd,10,Badhiya Chalta hai,General Good Service,,Good Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
3b0b3baba932,10,,,,,Verma,,135,CT,Sprint 4,2026-08-16
867fbefb6f5e,6,Chalte Chalte band ho jaata hai,Frequent Disconnections,,Bad Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
464bd611cabf,0,Range kam aati hai,Range Issue,,Bad Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
a9e922294c78,10,Badhiya Chalta hai,General Good Service,,Good Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
f9c62d42db0f,0,Badhiya Chalta hai,General Good Service,,Good Internet Experience,Verma,,135,WA,Sprint 4,2026-08-16
cec681d64469,4,Range kam aati hai,Range Issue,,Bad Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
00b71aecf941,10,Badhiya Chalta hai,General Good Service,,Good Internet Experience,Verma,,135,WA,Sprint 4,2026-08-16
27507dac5b36,10,,,,,Verma,,45,CT,Sprint 4,2026-08-16
c2159030277d,0,Chalte Chalte band ho jaata hai,Frequent Disconnections,,Bad Internet Experience,Verma,,45,WA,Sprint 4,2026-08-16
eb55c5a9d0d3,0,Chalte Chalte band ho jaata hai,Frequent Disconnections,,Bad Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
85575fc62f15,5,Chalte Chalte band ho jaata hai,Frequent Disconnections,,Bad Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
f459a3b3c506,4,Speed kam aati hai,Slow Speed,,Bad Internet Experience,Verma,,135,WA,Sprint 4,2026-08-16
f499bec01b26,0,Badhiya Chalta hai,General Good Service,,Good Internet Experience,Verma,,45,WA,Sprint 4,2026-08-16
81e4ce4d6b6d,5,,,,,Verma,,135,CT,Sprint 4,2026-08-16
6cf2ecef0bfc,7,Speed kam aati hai,Slow Speed,,Bad Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
2ab82565aa36,10,Chalte Chalte band ho jaata hai,Frequent Disconnections,,Bad Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
3b678c912a34,10,Range kam aati hai,Range Issue,,Bad Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
2c1f7ebb85c7,10,,,,,Verma,,45,CT,Sprint 4,2026-08-16
d3331b846635,9,Speed kam aati hai,Slow Speed,,Bad Internet Experience,Verma,,45,WA,Sprint 4,2026-08-16
6cf66eb93e9c,10,,,,,Verma,,45,CT,Sprint 4,2026-08-16
5202eb31e4f4,0,Range kam aati hai,Range Issue,,Bad Internet Experience,Verma,,135,WA,Sprint 4,2026-08-16
9f9a96892e98,10,Good services,General Good Service,,Good Internet Experience,Verma,,270,CT,Sprint 4,2026-08-16
013e1b4af4f0,10,Speed kam aati hai,Slow Speed,,Bad Internet Experience,Verma,,45,WA,Sprint 4,2026-08-16
e607254f9065,1,Range kam aati hai,Range Issue,,Bad Internet Experience,Verma,,135,WA,Sprint 4,2026-08-16
1a83961c1ff2,10,,,,,Verma,,270,CT,Sprint 4,2026-08-16
80ab62286835,10,Speed kam aati hai,Slow Speed,,Bad Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
9eda37f7b17d,10,Range kam aati hai,Range Issue,,Bad Internet Experience,Verma,,135,WA,Sprint 4,2026-08-16
9e995bc8244c,2,Badhiya Chalta hai,General Good Service,,Good Internet Experience,Verma,,135,WA,Sprint 4,2026-08-16
d9099f47e877,10,Chalte Chalte band ho jaata hai,Frequent Disconnections,,Bad Internet Experience,Verma,,135,WA,Sprint 4,2026-08-16
c334e4a35d29,0,,,,,Verma,,270,CT,Sprint 4,2026-08-16
5f36bb0a56ed,10,Speed kam aati hai,Slow Speed,,Bad Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
cf279d5328d2,5,Badhiya Chalta hai,General Good Service,,Good Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
825d9f330d6d,0,Very poor service,General Bad Service,,Bad Internet Experience,Verma,,45,CT,Sprint 4,2026-08-16
2a1df46e6748,1,Speed kam aati hai,Slow Speed,,Bad Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
e0b9687f16ff,0,Chalte Chalte band ho jaata hai,Frequent Disconnections,,Bad Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
a8d7ec534bca,10,Badhiya Chalta hai,General Good Service,,Good Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
c95c0f16cedf,10,Speed kam aati hai,Slow Speed,,Bad Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
fc875053446a,10,Speed kam aati hai,Slow Speed,,Bad Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
a3a7f963baf5,5,Speed kam aati hai,Slow Speed,,Bad Internet Experience,Verma,,45,WA,Sprint 4,2026-08-16
35108023604f,3,Bat network,General Bad Service,,Bad Internet Experience,Verma,,45,CT,Sprint 4,2026-08-16
8772cba27c46,10,Chalte Chalte band ho jaata hai,Frequent Disconnections,,Bad Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
2e9511ca233a,10,,,,,Verma,,135,CT,Sprint 4,2026-08-16
a8e806c16d75,7,Speed kam aati hai,Slow Speed,,Bad Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
14b156b0ff21,10,Chalte Chalte band ho jaata hai,Frequent Disconnections,,Bad Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
7cb54d4aeccc,1,Range kam aati hai,Range Issue,,Bad Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
a8c1dd67544a,2,Chalte Chalte band ho jaata hai,Frequent Disconnections,,Bad Internet Experience,Verma,,270,WA,Sprint 4,2026-08-16
