respondent_id,score,feedback,nps_reason_primary,nps_reason_secondary,primary_category,plan_type,city,tenure_days,source,sprint_id,sprint_start
402188319e3d,10,Good,General Good Service,,Good Internet Experience,Verma,,270,WA,Sprint 12,2026-12-15
607bc027c1e4,10,Good 👍,General Good Service,,Good Internet Experience,Verma,,135,WA,Sprint 12,2026-12-15
a5fa56c168c6,10,Good internet,General Good Service,,Good Internet Experience,Verma,,45,WA,Sprint 12,2026-12-15
9c713f75948e,8,Good internet,General Good Service,,Good Internet Experience,Verma,,135,WA,Sprint 12,2026-12-15
be77ab559bd7,10,Good internet connection,General Good Service,,Good Internet Experience,Verma,,270,WA,Sprint 12,2026-12-15
08070b6c94d5,10,Good network,General Good Service,,Good Internet Experience,Verma,,135,CT,Sprint 12,2026-12-15
4df2c5f848bd,10,Good network,General Good Service,,Good Internet Experience,Verma,,135,WA,Sprint 12,2026-12-15
264abb982e96,9,Good network,General Good Service,,Good Internet Experience,Verma,,270,CT,Sprint 12,2026-12-15
d52d7d8844d9,10,Good network,General Good Service,,Good Internet Experience,Verma,,270,CT,Sprint 12,2026-12-15
be47b7c0e148,2,Kabhi bhi network chale jaate hai,Frequent Disconnections,,Bad Internet Experience,Verma,,270,CT,Sprint 12,2026-12-15
dc19234c60d8,10,Good nice nice,General Good Service,,Good Internet Experience,Verma,,270,CT,Sprint 12,2026-12-15
d800de73a29c,10,Good service,General Good Service,,Good Internet Experience,Verma,,270,WA,Sprint 12,2026-12-15
0ba88d23aa0d,10,Good service,General Good Service,,Good Internet Experience,Verma,,270,WA,Sprint 12,2026-12-15
466700b19dfc,10,Good service,General Good Service,,Good Internet Experience,Verma,,270,WA,Sprint 12,2026-12-15
4dc236445617,10,Good service,General Good Service,,Good Internet Experience,Verma,,270,WA,Sprint 12,2026-12-15
5a37a2d7169a,10,good service,General Good Service,,Good Internet Experience,Verma,,270,WA,Sprint 12,2026-12-15
c1d4fe0f8644,2,,,,,Verma,,270,WA,Sprint 12,2026-12-15
1d24107b2c3d,10,3 mahine Se mere Ghar per Sahi chal raha hai,General Good Service,,Good Internet Experience,Verma,,135,WA,Sprint 12,2026-12-15
f21e7a0a8281,10,Good service and,General Good Service,,Good Internet Experience,Verma,,270,CT,Sprint 12,2026-12-15
aad280c9a911,10,Good service 👍,General Good Service,,Good Internet Experience,Verma,,135,CT,Sprint 12,2026-12-15
6d416d6f0eac,10,"Great service but technician take extra amount for wire,so please check and resolve this.",General Good Service,Bad Customer Support - Technician,Good Internet Experience,Verma,,45,WA,Sprint 12,2026-12-15
850f49f11eaf,10,Hum viom k internet connection se santusht hein,General Good Service,,Good Internet Experience,Verma,,270,WA,Sprint 12,2026-12-15
2d68c4d37f97,10,Internet badiya chal raha hai isliye,General Good Service,,Good Internet Experience,Verma,,135,WA,Sprint 12,2026-12-15
789d41bd65bc,10,isme koi pareshani nhi he na koi dikat ati buhot hi acha chalta he wiom ka net,General Good Service,,Good Internet Experience,Verma,,135,WA,Sprint 12,2026-12-15
fba092db9844,10,Kyonki best chal raha hai eiom ka net,General Good Service,,Good Internet Experience,Verma,,135,WA,Sprint 12,2026-12-15
10b75243e914,7,Medium network,General Good Service,,Good Internet Experience,Verma,,45,WA,Sprint 12,2026-12-15
e2b7a509e034,10,Net badhiya chalta hai par recharge kafi jada mahnga hai kuch fhyda nahi hai me change karwa lunga wiom ka router,General Good Service,Expensive,Good Internet Experience,Verma,,45,CT,Sprint 12,2026-12-15
0b70308e83ac,10,Nett seva,General Good Service,,Good Internet Experience,Verma,,270,WA,Sprint 12,2026-12-15
d19e86653061,10,Network abhi tak to theek hai isliye diya hai aur mai ummed karta hu aage bhi aise chalega isliye 10 nos diye hai but I like this wyom,General Good Service,,Good Internet Experience,Verma,,45,CT,Sprint 12,2026-12-15
f8cc5c9827ba,10,network and wiom side very perfect,General Good Service,,Good Internet Experience,Verma,,270,WA,Sprint 12,2026-12-15
8b59ae86d9c1,10,Nic service,General Good Service,,Good Internet Experience,Verma,,135,CT,Sprint 12,2026-12-15
7918b7141777,10,Nice 👍,General Good Service,,Good Internet Experience,Verma,,135,WA,Sprint 12,2026-12-15
2f0d94436437,10,Nice Service,General Good Service,,Good Internet Experience,Verma,,270,WA,Sprint 12,2026-12-15
595a6522828e,8,Nice wifi internet is very good work,General Good Service,,Good Internet Experience,Verma,,45,WA,Sprint 12,2026-12-15
753dfd768708,10,Not working internet,General Good Service,,Good Internet Experience,Verma,,270,CT,Sprint 12,2026-12-15
ecdc16060c12,9,Sahi chal Raha hai,General Good Service,,Good Internet Experience,Verma,,45,CT,Sprint 12,2026-12-15
d00b4f20906e,10,Service acchi hai,General Good Service,,Good Internet Experience,Verma,,270,WA,Sprint 12,2026-12-15
340f24bb33e2,10,Service acchi hai,General Good Service,,Good Internet Experience,Verma,,45,WA,Sprint 12,2026-12-15
344c45b38fb7,7,Service is good,General Good Service,,Good Internet Experience,Verma,,45,WA,Sprint 12,2026-12-15
f91664e4db7c,10,Service provider is so good.,General Good Service,,Good Internet Experience,Verma,,270,CT,Sprint 12,2026-12-15
67033195fb82,10,The wiom internet is really too good they provide service unlimited at everytime without any problems,General Good Service,,Good Internet Experience,Verma,,45,WA,Sprint 12,2026-12-15
f1c8405b9f65,10,V good,General Good Service,,Good Internet Experience,Verma,,270,CT,Sprint 12,2026-12-15
1bbb7c047235,10,Very good service,General Good Service,,Good Internet Experience,Verma,,135,WA,Sprint 12,2026-12-15
3ee47d01e0eb,10,Very good service,General Good Service,,Good Internet Experience,Verma,,270,WA,Sprint 12,2026-12-15
aa2fac882276,10,Very very good performance,General Good Service,,Good Internet Experience,Verma,,135,WA,Sprint 12,2026-12-15
7430c125aa7c,10,WE LOVE ALL,General Good Service,,Good Internet Experience,Verma,,270,WA,Sprint 12,2026-12-15
c0f021568897,3,Wiom acha chalta h ok internet h,General Good Service,,Good Internet Experience,Verma,,270,WA,Sprint 12,2026-12-15
634bdd7999ee,10,Wiom bahut badiya hai isliye bas kabhi kabhi apne aap kharab ya restart ho jata hai,General Good Service,,Good Internet Experience,Verma,,270,WA,Sprint 12,2026-12-15
82ef04c962a4,10,Wiom ek bahtar sewa pardaan karta hai,General Good Service,,Good Internet Experience,Verma,,270,WA,Sprint 12,2026-12-15
53923bccf754,10,,,,,Verma,,270,WA,Sprint 12,2026-12-15
3d73f8c52438,10,Wiom is Best Of India,General Good Service,,Good Internet Experience,Verma,,270,WA,Sprint 12,2026-12-15
006ded643632,10,Wiom ka maza sab le sake,General Good Service,,Good Internet Experience,Verma,,45,WA,Sprint 12,2026-12-15
abe4aecd220f,10,Wiom ke service,General Good Service,,Good Internet Experience,Verma,,135,WA,Sprint 12,2026-12-15
39aae1dd4952,10,Wiom ki team,General Good Service,,Good Internet Experience,Verma,,135,WA,Sprint 12,2026-12-15
9e1cd1ed42d5,10,"Wiom s network is very good ;it stops sometime but it's speed is excellent , and the sarvice is the best thank you wiom ☺️👍",General Good Service,,Good Internet Experience,Verma,,270,WA,Sprint 12,2026-12-15
b5994b709222,10,Wiom wi fi Speed is better than other wi fi connection.,General Good Service,,Good Internet Experience,Verma,,45,CT,Sprint 12,2026-12-15
cce95700602c,10,Wiom wifi best hai,General Good Service,,Good Internet Experience,Verma,,270,WA,Sprint 12,2026-12-15
1be9ce099a88,10,Wiom wifi thik thak chalta hai oro se,General Good Service,,Good Internet Experience,Verma,,270,WA,Sprint 12,2026-12-15
d856e595ac01,10,Ye best hai,General Good Service,,Good Internet Experience,Verma,,270,WA,Sprint 12,2026-12-15
89169320b0e4,10,Ye internet bohot achaa haiii,General Good Service,,Good Internet Experience,Verma,,270,WA,Sprint 12,2026-12-15
8ded8892ffc4,10,Yes I will share excellent feedback for my friend,General Good Service,,Good Internet Experience,Verma,,270,WA,Sprint 12,2026-12-15
14aaef53f37e,10,Yes this is my First connection and I am also suggested to My Friends and they are also Booked for connection �,General Good Service,,Good Internet Experience,Verma,,45,CT,Sprint 12,2026-12-15
9a285f68fd98,10,Your network is properly work,General Good Service,,Good Internet Experience,Verma,,135,WA,Sprint 12,2026-12-15
65536b9fb7cb,9,Ek dam sahi sewa hai customer care bhi sahyog karte hai,Good Customer Support - Call Centre,,Good Cx Support,Verma,,270,WA,Sprint 12,2026-12-15
c8fa339a7b07,0,,,,,Verma,,45,CT,Sprint 12,2026-12-15
837713fa9d78,10,Good service and easy to coordinate with the viom team,Good Customer Support - Call Centre,,Good Cx Support,Verma,,270,CT,Sprint 12,2026-12-15
7b70c1fb017d,10,Jaldi resolved ho gya h,Good Customer Support - Call Centre,,Good Cx Support,Verma,,270,CT,Sprint 12,2026-12-15
ed0986e54171,10,Wiom ka Cenetion bohot achha hai our Cactumar cear bohot achha hai,Good Customer Support - Call Centre,,Good Cx Support,Verma,,45,WA,Sprint 12,2026-12-15
11ab7caf3b69,10,A ye wifi ka hum password aur bohut change kar sakte hai Speed bhi acchi hai aur aap sa hi recharge kar sakte hai aur discount we milta Hai,Good Speed,Affordable,Good Internet Experience,Verma,,45,CT,Sprint 12,2026-12-15
a694c4e0e6e9,10,Because it high speed of internet connection and good staff,Good Speed,Good Customer Support - Call Centre,Good Internet Experience,Verma,,270,WA,Sprint 12,2026-12-15
0dfc96a10711,10,Connectivity and speed,Good Speed,,Good Internet Experience,Verma,,270,WA,Sprint 12,2026-12-15
4485e459ad70,7,Fast internet service,Good Speed,,Good Internet Experience,Verma,,270,WA,Sprint 12,2026-12-15
2b801d9996a5,10,Fast speed,Good Speed,,Good Internet Experience,Verma,,45,WA,Sprint 12,2026-12-15
778310462998,10,Fast speed net nice service,Good Speed,,Good Internet Experience,Verma,,45,CT,Sprint 12,2026-12-15
514ae8e7ebb2,10,Fastest Speed a,Good Speed,,Good Internet Experience,Verma,,135,WA,Sprint 12,2026-12-15
2fd4bf57b4c2,10,Good speed,Good Speed,,Good Internet Experience,Verma,,270,WA,Sprint 12,2026-12-15
9a2aa16e22f0,10,Good speed,Good Speed,,Good Internet Experience,Verma,,270,WA,Sprint 12,2026-12-15
916e0de27233,0,Worst service,General Bad Service,,Bad Internet Experience,Verma,,135,WA,Sprint 12,2026-12-15
cf73062a5cd7,10,Internet fast chlta h,Good Speed,,Good Internet Experience,Verma,,270,WA,Sprint 12,2026-12-15
3dfa5603802c,10,Internet speed,Good Speed,,Good Internet Experience,Verma,,135,WA,Sprint 12,2026-12-15
d98dfe62653a,10,Internet speed achi hei,Good Speed,,Good Internet Experience,Verma,,45,WA,Sprint 12,2026-12-15
512b715b486c,10,Kyuki Maine 3 Year Se Apne Ghar Me Wiom Net Lagva Rakha Hai Net Me Koi Problem Nahi Hai Service Achi Hai Time To Time Speed Good,Good Speed,General Good Service,Good Internet Experience,Verma,,270,WA,Sprint 12,2026-12-15
cdcc855076cd,10,Net ki sewa aur achi ki jaye taki ruke na bhut ruk ruk ke chalta hai,Good Speed,,Good Internet Experience,Verma,,135,WA,Sprint 12,2026-12-15
e3abf7a2b3e5,10,"Net speed bohat achi hai 
 Laken kabhi kabhi net nhi aata
 Waise sab theek ha",Good Speed,Frequent Disconnections,Good Internet Experience,Verma,,135,WA,Sprint 12,2026-12-15
47a7e562ea46,0,"Network nahi h isme cut off bahut hota hai,iiiiiiiiiiiiìjjijiiiijijjijjjjjji",Good Speed,,Good Internet Experience,Verma,,270,CT,Sprint 12,2026-12-15
9b9fcdde556c,1,Network problem nahin rahti buffering nahin hota,Good Speed,,Good Internet Experience,Verma,,270,WA,Sprint 12,2026-12-15
4b4f665c05c8,10,Speed,Good Speed,,Good Internet Experience,Verma,,270,WA,Sprint 12,2026-12-15
a848dc7944ea,10,Speed,Good Speed,,Good Internet Experience,Verma,,135,WA,Sprint 12,2026-12-15
569f6b789b15,10,Speed is good,Good Speed,,Good Internet Experience,Verma,,45,WA,Sprint 12,2026-12-15
2f1898c710a5,10,Speed very nice,Good Speed,,Good Internet Experience,Verma,,270,WA,Sprint 12,2026-12-15
0a2d05dedd55,9,"Speed, service, cost effective",Good Speed,Affordable,Good Internet Experience,Verma,,270,CT,Sprint 12,2026-12-15
782a50f9c32d,10,"The internet speed is very good, no problem arises frequently and the app has very good features and good offers too, so I think this is a very good opportunity.👌",Good Speed,Affordable,Good Internet Experience,Verma,,270,WA,Sprint 12,2026-12-15
c10e645a3f21,10,Wiom is tha Best canection.... And fast internet speed,Good Speed,,Good Internet Experience,Verma,,135,WA,Sprint 12,2026-12-15
c2bc11cdcdcd,0,“एक महीने में कम से कम 5 या 7 बार नेट चला जाता है लंबे समय के लिए।”,Internet Down,,Bad Internet Experience,Verma,,270,WA,Sprint 12,2026-12-15
f581b58f8c15,0,“फाइबर केबल में प्रॉब्लम आ गई। इस कारण इंटरनेट नहीं आ रहा और कोई मैकेनिक भी नहीं आ रहा है रिपेयर करने के लिए। इस कारण से मुझे काफ़ी प्रॉब्लम का सामना करना पड़ रहा है। अगर कोई भी इसको पढ़ रहा है तो वह कृपया”,Internet Down,Bad Customer Support - Call Centre,Bad Internet Experience,Verma,,45,CT,Sprint 12,2026-12-15
65303091cbd8,0,Abhi tk mera net nahi chala hai 14 dayes se band hai,Internet Down,,Bad Internet Experience,Verma,,270,CT,Sprint 12,2026-12-15
01cb2df232d1,0,Internet not working. Its been passed 2 days to complaint raised but still not getting any resolution,Internet Down,,Bad Internet Experience,Verma,,45,CT,Sprint 12,2026-12-15
960cdfd485b6,3,Kyuki mera wifi ki blue light bar bar blink ho rahi hai aur woh bar bar no internet access dikha raha hai jab use connect kare tab please jaldi check kare yeh bohot problematic hai,Internet Down,,Bad Internet Experience,Verma,,45,CT,Sprint 12,2026-12-15
02bc31647116,0,Mujhe Vyom ka Wi-Fi istemal karte hue 9 mahine Ho Gaye Pichhle 7-8 mahine se koi bhi dikkat nahin ho rahi thi aur is mahine Mera Wi-Fi bilkul bhi Sahi Nahin chala Jiske Liye Mujhe बार-बार complaint bhi Karni Padi aur complaint karne ke bad Bhi Mujhe dikkat ho rahi thi,Internet Down,No/ Late Complaint Resolution,Bad Internet Experience,Verma,,270,WA,Sprint 12,2026-12-15
d5f0ba456dfe,0,Service ekadam ghatiya hai 8 tarikh se internet nahin chal raha Mera aur koi bhi solution nahin mil raha hai mujhe,Internet Down,,Bad Internet Experience,Verma,,270,CT,Sprint 12,2026-12-15
6602e90d754a,3,"Shi h par bari bar 2 , 3 ghante ke liye ruk jata h chlna,,, kl sham ke 6 bje se hi mera wifi chl nhi rha usme bs 4 liye hi show ho rhe he wan wala light nhi jl rha Or mera net bhi nhi chl rha Agr dekh rhe ho to please is problm ko solve kro jldi",Internet Down,,Bad Internet Experience,Verma,,270,WA,Sprint 12,2026-12-15
0c5bff6bd088,10,"“हमारे पुराने परिचित हैं, इसलिए इसे कनेक्शन लगवाया है।”",,,,Verma,,135,CT,Sprint 12,2026-12-15
8bdf8d83fd05,10,Good internet connection,General Good Service,,Good Internet Experience,Verma,,135,WA,Sprint 12,2026-12-15
d9435cc03f44,0,Hume hi itni dikkat aati h 28 din complete hone se ek din pehle recharge khtm hojata h,,,,Verma,,270,WA,Sprint 12,2026-12-15
966adcf89543,1,Iqbal meer,,,,Verma,,270,CT,Sprint 12,2026-12-15
2ee4f032aacb,8,it's ok,,,,Verma,,270,WA,Sprint 12,2026-12-15
a16e1b520c28,0,Kya hai,,,,Verma,,270,WA,Sprint 12,2026-12-15
217720832bf0,0,Kyuki recharge khatam hone se 4 din pahle he internet chalna bnd ho jata hai very bad internet connection,,,,Verma,,270,CT,Sprint 12,2026-12-15
a1839cb3e272,4,Naic wark,,,,Verma,,270,WA,Sprint 12,2026-12-15
cd7b1ab1dbca,0,No comments,,,,Verma,,270,WA,Sprint 12,2026-12-15
0a35c7093fd9,1,Not working,,,,Verma,,45,CT,Sprint 12,2026-12-15
6e81194af9cb,0,Pta nhi,,,,Verma,,135,WA,Sprint 12,2026-12-15
a668604ba6f2,10,Rishtadaro ko wiom ki salah dena,,,,Verma,,270,WA,Sprint 12,2026-12-15
909c2948c3f6,10,Sahi hai,,,,Verma,,135,CT,Sprint 12,2026-12-15
ae9afda13665,7,Sahi hai,,,,Verma,,45,CT,Sprint 12,2026-12-15
5a04d9cd0b4f,5,Shayad,,,,Verma,,270,WA,Sprint 12,2026-12-15
1bba2a48ed1a,9,This is ok,,,,Verma,,270,CT,Sprint 12,2026-12-15
da9a3a60c37f,5,,,,,Verma,,45,CT,Sprint 12,2026-12-15
73b11ef52121,8,Kabhi kabhi chalta nhi h pura pura din ho jata h complaint kare hue lekin abhi kafi time s better h toh abhi toh koi problem nhi h,No/ Late Complaint Resolution,,Bad Cx Support,Verma,,270,WA,Sprint 12,2026-12-15
ccdac35172bc,7,Kabhi kabhi network problem hoti hai aur 1 ya 2 din tak rheti hai,No/ Late Complaint Resolution,,Bad Cx Support,Verma,,270,CT,Sprint 12,2026-12-15
fd75a55b73e0,0,Kyoki week m 2 din to bnd rhta h net complain kro yo late help milti h,No/ Late Complaint Resolution,Frequent Disconnections,Bad Cx Support,Verma,,270,WA,Sprint 12,2026-12-15
5883794e13c8,0,Nett khrab hi rha mera or payment puri chli gyi,No/ Late Complaint Resolution,,Bad Cx Support,Verma,,270,WA,Sprint 12,2026-12-15
8dc8dcb1c05a,0,"Poor service time.
 Taking too much time to solving the problem.",No/ Late Complaint Resolution,,Bad Cx Support,Verma,,270,CT,Sprint 12,2026-12-15
454edd0c7a42,5,Service is not good many time call and solutions after 9 hours,No/ Late Complaint Resolution,,Bad Cx Support,Verma,,270,WA,Sprint 12,2026-12-15
7bf0b88011bf,4,,,,,Verma,,270,WA,Sprint 12,2026-12-15
fd70ccadd255,5,“सारे घर में wifi का नेटवर्क नहीं आता”,Range Issue,,Bad Internet Experience,Verma,,45,WA,Sprint 12,2026-12-15
90a167a24e4f,0,Range,Range Issue,,Bad Internet Experience,Verma,,270,WA,Sprint 12,2026-12-15
f15eb8c17c0e,0,Network problem bhut jada hoti h.,General Bad Service,,Bad Internet Experience,Verma,,135,WA,Sprint 12,2026-12-15
4ff881055b18,0,Range nahin Hai Ruk Ruk ke chalta hai is mahine ka sara recharge aisi kharab hai,Range Issue,Frequent Disconnections,Bad Internet Experience,Verma,,270,CT,Sprint 12,2026-12-15
049aa9d3425b,10,,,,,Verma,,45,CT,Sprint 12,2026-12-15
1a81c287f371,0,Recharge karvane ke bad bhi bahut time lagta hai unhone mein aur कभी-कभी internet bhi nahin aata internet traffic bhi ho jata hai traffic bhi ho jata hai,"RDNI (Recharge Done, No Internet)",,Bad Internet Experience,Verma,,270,WA,Sprint 12,2026-12-15
9956aa73fe9f,5,“आप के नेट की स्पीड बहुत ही सुस्त है और आप का दावा है कि 100 mbps mgr स्पीड आती हैं 30”,Slow Speed,,Bad Internet Experience,Verma,,270,WA,Sprint 12,2026-12-15
9def992d4ed2,5,“कनेक्शन सही ढंग से नहीं चल पा रहा है। यहाँ तक मोबाइल भी वाई-फाई में सही काम नहीं करते हैं और टीवी भी”,Slow Speed,,Bad Internet Experience,Verma,,270,WA,Sprint 12,2026-12-15
687b893f6ebe,1,"“जब लगा था तब अच्छा चल रहा था। अब इसकी स्पीड स्लो हो चुकी है, बफरिंग करता है, रुक-रुक के चलता है। मैं भी सोच रहा हूँ दूसरा वाईफाई लगवाने की। जब टेक्नीशियन देखने आता है तो सही चलता है, उसके जाने के बाद फिर से स्लो हो जाती है इसकी स्पीड। इसलिए मैंने एक नंबर भी दे दिया, पर मैं जीरो देने की सोच रहा था। मैं इसकी कनेक्टिविटी से खुश नहीं हूँ। शुरू में अच्छा चल रहा था जब लगवाया था, अब यह सही से नहीं चल रहा है।”",Slow Speed,Frequent Disconnections,Bad Internet Experience,Verma,,270,WA,Sprint 12,2026-12-15
0756962e6046,0,“धीरे चलता है”,Slow Speed,,Bad Internet Experience,Verma,,270,WA,Sprint 12,2026-12-15
0221331c503b,0,"“बहुत ही घटिया सर्विस है। मैं कंप्लेंट कर rha hu, कोई फायदा नहीं होता। मैं पिछले 2 महीने से कंप्लेंट कर रहा हूँ कि मेरा नेटवर्क स्लो चल रहा है, लेकिन कोई सुनवाई नहीं hai। कृपया करके कोई भी व्योम का वाई-फाई ना लगवाएं।”",Slow Speed,Bad Customer Support - Call Centre,Bad Internet Experience,Verma,,270,WA,Sprint 12,2026-12-15
abf5cf16819c,5,“बीच-बीच mein net kafi slow ho jata hai bas 🤧”,Slow Speed,,Bad Internet Experience,Verma,,270,WA,Sprint 12,2026-12-15
0ed7b3cab3e5,1,"“स्पीड नहीं आती है, सही है। कभी-कभी net connect nahin hota, very bad net. Last month use kar rha hoon, aage ab nahi. Subah-shaam to Wi-Fi connect nahi hota hai aur na hi TV सही से चलती है। मुझे हटाना है कनेक्शन।”",Slow Speed,Frequent Disconnections,Bad Internet Experience,Verma,,135,WA,Sprint 12,2026-12-15
f389bed08426,5,Aapka internet to bohot slow chalta hai or bich bich me band ho jata hai,Slow Speed,,Bad Internet Experience,Verma,,270,WA,Sprint 12,2026-12-15
e36cb9b3e6fd,0,Aapka net slow chalta hai,Slow Speed,,Bad Internet Experience,Verma,,270,WA,Sprint 12,2026-12-15
b0a6c4ba78e4,5,Average performance not too much good kbhi net Khrab hojata hai kabhi speed slow hojati hai bhot dikt deta hai,Slow Speed,,Bad Internet Experience,Verma,,270,WA,Sprint 12,2026-12-15
f740a1da7b42,4,Bahut hi slow chalta he,Slow Speed,,Bad Internet Experience,Verma,,270,CT,Sprint 12,2026-12-15
15e6a997c097,0,Because internet is very slow,Slow Speed,,Bad Internet Experience,Verma,,270,WA,Sprint 12,2026-12-15
ff3a611c9747,0,Because network connection vyom ko bahut Ganda Hai speed acchi nahin aati Kai Kai din Tak Wi-Fi nahin chalta hai,Slow Speed,Frequent Disconnections,Bad Internet Experience,Verma,,135,WA,Sprint 12,2026-12-15
fd4363b40ec2,0,,,,,Verma,,135,WA,Sprint 12,2026-12-15
e7db0187b636,0,Bhot slow chal raha hai humara wifi next time band krdege hum,Slow Speed,,Bad Internet Experience,Verma,,270,WA,Sprint 12,2026-12-15
05575603aad7,0,Bshut bekar h speed bhi nahi h aur range ki toh dur ki baat,Slow Speed,Range Issue,Bad Internet Experience,Verma,,45,CT,Sprint 12,2026-12-15
e165365a291e,0,"Buffering karta hai.
 Problem solve nhi hoti
 Compusation nhi dete
 Paise na hone per udhar recharge nhi karte aur recharge karte hi net ki quality bahut ghatiya hoti h",Slow Speed,Bad Customer Support - Call Centre,Bad Internet Experience,Verma,,270,CT,Sprint 12,2026-12-15
74ba84e7281f,1,Download speed sahi nhi hai,Slow Speed,,Bad Internet Experience,Verma,,135,WA,Sprint 12,2026-12-15
221be932ab5e,0,Ghatiya network Ruk Ruk ke chalta hai aur Koi sunvaee nahin Hoti,Slow Speed,Bad Customer Support - Call Centre,Bad Internet Experience,Verma,,270,WA,Sprint 12,2026-12-15
831e8727c445,9,Good network but sometimes slow working,Slow Speed,,Bad Internet Experience,Verma,,270,WA,Sprint 12,2026-12-15
8d7a0b4a118c,2,"I have selected 100 Mbps unlimited Internet still net speed not very slow,I have connect only my phone or laptop still net speed very slow,I am really dispoint of this",Slow Speed,,Bad Internet Experience,Verma,,45,WA,Sprint 12,2026-12-15
cc54a821afd9,4,Improve internet speed,Slow Speed,,Bad Internet Experience,Verma,,270,WA,Sprint 12,2026-12-15
c459b2facebb,0,Internet achcha nahin aata,Slow Speed,,Bad Internet Experience,Verma,,135,WA,Sprint 12,2026-12-15
4c72a3ca4e2f,10,Internet connection aatak atak ke chlna,Slow Speed,,Bad Internet Experience,Verma,,270,WA,Sprint 12,2026-12-15
e34c5ad46daa,0,Internet file upload speed shhi nahi ha,Slow Speed,,Bad Internet Experience,Verma,,45,WA,Sprint 12,2026-12-15
397a939a44d7,0,Internet is very poor,Slow Speed,,Bad Internet Experience,Verma,,270,WA,Sprint 12,2026-12-15
eb87a839eda8,0,Internet issue,Slow Speed,,Bad Internet Experience,Verma,,270,CT,Sprint 12,2026-12-15
c82eaaad5b69,2,Internet speed nd internet down frequently,Slow Speed,Frequent Disconnections,Bad Internet Experience,Verma,,45,CT,Sprint 12,2026-12-15
ed97ff287255,0,Internet speed or stop ho jata he pure din ke liye,Slow Speed,Frequent Disconnections,Bad Internet Experience,Verma,,270,WA,Sprint 12,2026-12-15
defd156002dd,1,Internet speed Very slow,Slow Speed,,Bad Internet Experience,Verma,,135,WA,Sprint 12,2026-12-15
63dcc4267817,1,Jitna bataya gaya utna speed net nhi chlta pgl bana rhe h wiom vale hume,Slow Speed,,Bad Internet Experience,Verma,,270,WA,Sprint 12,2026-12-15
09c3bfef7334,4,Ki internet thoda slow hai,Slow Speed,,Bad Internet Experience,Verma,,270,WA,Sprint 12,2026-12-15
694e2c5dd0b1,0,Kuch bhi kaam time pr nahi hota nahi net sahi chalta hai,Slow Speed,,Bad Internet Experience,Verma,,270,CT,Sprint 12,2026-12-15
7b3639bb3dfc,0,Kuki is ki connection power bht slow hai,Slow Speed,,Bad Internet Experience,Verma,,135,CT,Sprint 12,2026-12-15
82c421f4a414,0,Kyuki internet service speed slow hai range bht km hai or baar baar disconnect hota hai hamesha issue rehta even me khud change krunga is ko cancle krke dusre provider se,Slow Speed,Range Issue,Bad Internet Experience,Verma,,135,WA,Sprint 12,2026-12-15
5e50abd53b4f,0,Low connectivity low internet speed,Slow Speed,,Bad Internet Experience,Verma,,270,WA,Sprint 12,2026-12-15
7761e814944a,0,,,,,Verma,,270,CT,Sprint 12,2026-12-15
7c31a38218d1,7,"Me esse 7 rating islye dunga kuki wifi kabhi bhi band ho jata ha, Or kabhi kabhi 2- 3 din tak slow net chlta ha fir thik ho jata ha",Slow Speed,,Bad Internet Experience,Verma,,270,WA,Sprint 12,2026-12-15
1edbc15e2842,10,Net bahut hi kharab hai wiom ka me bhi change karne ki soch rha hu jaldi hi me wiom band karuga 575 Rupese ka recharge hai our koi bhi benifit nahi hai bahut vahiuaad net hai aaj subah 4 baje 7 se10 mb per secend ki speed aa rahi thi complaint kare to koi sunta nahi,Slow Speed,,Bad Internet Experience,Verma,,135,WA,Sprint 12,2026-12-15
61e19571bd67,0,Net bhot slow h or kabhi kabhi bilkul kaam Krna band kr deta h,Slow Speed,Frequent Disconnections,Bad Internet Experience,Verma,,135,WA,Sprint 12,2026-12-15
51c64cf1075b,2,Net ki speed kbhi bhi slow ho jaati h apne aap or aise feel hota h jese 2g net chal raha ho,Slow Speed,,Bad Internet Experience,Verma,,135,CT,Sprint 12,2026-12-15
3958cf0745a8,3,Net ki speed na aana aor baar baar net chala jana,Slow Speed,,Bad Internet Experience,Verma,,270,WA,Sprint 12,2026-12-15
a4ab96580c6a,5,Net slow chal raha h,Slow Speed,,Bad Internet Experience,Verma,,270,WA,Sprint 12,2026-12-15
1969d220ef4d,0,,,,,Verma,,135,WA,Sprint 12,2026-12-15
a1f26751d997,0,Network slow h,Slow Speed,,Bad Internet Experience,Verma,,135,WA,Sprint 12,2026-12-15
7850ed276ab0,0,No speed,Slow Speed,,Bad Internet Experience,Verma,,135,WA,Sprint 12,2026-12-15
925732540f2a,0,Phla jasa network nhi h or slow h,Slow Speed,,Bad Internet Experience,Verma,,45,CT,Sprint 12,2026-12-15
74743dee7ff0,0,Poor speed,Slow Speed,,Bad Internet Experience,Verma,,45,WA,Sprint 12,2026-12-15
a0c4e5614146,1,Sabse Badi wagsh hai ke wi-fi 🛜 Wi-Fi ka speed bohot solo chal ta hsi sru abhi bhi ham log ka wifi nhi chal raha hai bus yahi v vaja hai,Slow Speed,,Bad Internet Experience,Verma,,270,CT,Sprint 12,2026-12-15
c279e4bcfda9,7,Slow net,Slow Speed,,Bad Internet Experience,Verma,,270,WA,Sprint 12,2026-12-15
aa051366dee5,10,,,,,Verma,,135,CT,Sprint 12,2026-12-15
